"Distrito";"Candidato";"Partido";"Votos";"Porcentaje";"Candidatos";"Electo";""
"7";"67. CARLOS HORACIO VIO VICUŃA";"AMPLI.";"0";"0,00%";NA;""
"7";"68. JAIME ROBERTO ESPINOZA TOBAR";"AMPLI.";"0";"0,00%";NA;""
"7";"69. PASTORA ANTONIETA VALDERRAMA VASQUEZ";"AMPLI.";"0";"0,00%";NA;""
"7";"70. LUCAS BLASET PEREZ";"AMPLI.";"0";"0,00%";NA;""
"7";"71. RODRIGO CUEVAS BENITEZ";"AMPLI.";"0";"0,00%";NA;""
"7";"72. CRESCENCIO  LOPEZ PEREZ";"AMPLI.";"0";"0,00%";NA;""
"7";"73. KAREN  PICHUNANTE CANSECO";"AMPLI.";"0";"0,00%";NA;""
"7";"74. JORGE ESTAY OLGUIN";"UPA";"0";"0,00%";NA;""
"7";"75. JORGE RENAULT MANRIQUEZ";"UPA";"0";"0,00%";NA;""
"7";"76. LUIS  QUIJADA LLANCAS";"UPA";"0";"0,00%";NA;""
"7";"77. CLARISA  RIOS INOSTROZA";"UPA";"0";"0,00%";NA;""
"7";"78. JEAN PIERRE GUTIERREZ ECHEVERRIA";"UPA";"0";"0,00%";NA;""
"7";"79. MARCIA TAPIA NAVIA";"UPA";"0";"0,00%";NA;""
"7";"80. ANA ARAYA ROMERO";"UPA";"0";"0,00%";NA;""
"7";"81. BARBARA  GONZALEZ CID";"UPA";"0";"0,00%";NA;""
"7";"82. JUAN ENRIQUE SOTO ROJAS";"UPA";"0";"0,00%";NA;""
"7";"83. RODRIGO GONZALEZ TORRES";"PPD";"0";"0,00%";NA;""
"7";"84. KATHERINE  ARAYA MATUS";"PPD";"0";"0,00%";NA;""
"7";"85. MARIO  SOTO BENAVIDES";"IND-PPD";"0";"0,00%";NA;""
"7";"86. JORGE  COULON LARRAŃAGA";"PCCH";"0";"0,00%";NA;""
"7";"87. EDSON  CHAVEZ SEVERINO";"PCCH";"0";"0,00%";NA;""
"7";"88. RICARDO BRAVO OLIVA";"PSCH";"0";"0,00%";NA;""
"7";"89. MARCELO  DIAZ DIAZ";"PSCH";"0";"0,00%";NA;""
